2026.05.02,08:00,2340.00,2340.30,2339.80,2340.20,210,0,25
2026.05.02,08:01,2340.20,2340.50,2340.00,2340.40,215,0,25
2026.05.02,08:02,2340.40,2340.70,2340.20,2340.60,220,0,25
2026.05.02,08:03,2340.60,2340.90,2340.40,2340.80,225,0,25
2026.05.02,08:04,2340.80,2341.10,2340.60,2341.00,230,0,25
2026.05.02,08:05,2341.00,2341.30,2340.80,2341.20,235,0,25
2026.05.02,08:06,2341.20,2341.50,2341.00,2341.40,240,0,25
2026.05.02,08:07,2341.40,2341.70,2341.20,2341.60,245,0,25
2026.05.02,08:08,2341.60,2341.90,2341.40,2341.80,250,0,25
2026.05.02,08:09,2341.80,2342.10,2341.60,2342.00,255,0,25
2026.05.02,08:10,2342.00,2342.30,2341.80,2342.20,260,0,25
2026.05.02,08:11,2342.20,2342.50,2342.00,2342.40,265,0,25
2026.05.02,08:12,2342.40,2342.70,2342.20,2342.60,270,0,25
2026.05.02,08:13,2342.60,2342.90,2342.40,2342.80,275,0,25
2026.05.02,08:14,2342.80,2343.10,2342.60,2343.00,280,0,25
2026.05.02,08:15,2343.00,2343.20,2342.70,2342.80,200,0,25
2026.05.02,08:16,2342.80,2342.90,2342.40,2342.50,195,0,25
2026.05.02,08:17,2342.50,2342.60,2342.10,2342.20,190,0,25
2026.05.02,08:18,2342.20,2342.30,2341.80,2341.90,185,0,25
2026.05.02,08:19,2341.90,2342.00,2341.50,2341.60,180,0,25
2026.05.02,08:20,2341.60,2341.70,2341.20,2341.30,175,0,25
2026.05.02,08:21,2341.30,2341.40,2340.90,2341.00,170,0,25
2026.05.02,08:22,2341.00,2341.10,2340.60,2340.70,165,0,25
2026.05.02,08:23,2340.70,2340.80,2340.30,2340.40,160,0,25
2026.05.02,08:24,2340.40,2340.50,2340.00,2340.10,155,0,25
2026.05.02,08:25,2340.10,2340.20,2339.70,2339.80,150,0,25
2026.05.02,08:26,2339.80,2339.90,2339.40,2339.50,145,0,25
2026.05.02,08:27,2339.50,2339.60,2339.10,2339.20,140,0,25
2026.05.02,08:28,2339.20,2339.30,2338.80,2338.90,135,0,25
2026.05.02,08:29,2338.90,2339.50,2337.90,2338.10,300,0,25
2026.05.02,08:30,2338.10,2338.70,2337.60,2337.80,290,0,25
2026.05.02,08:31,2337.80,2338.00,2337.20,2337.50,280,0,25
2026.05.02,08:32,2337.50,2337.70,2337.00,2337.30,270,0,25
2026.05.02,08:33,2337.30,2337.50,2336.80,2337.10,260,0,25
2026.05.02,08:34,2337.10,2337.20,2336.40,2336.60,310,0,25
2026.05.02,08:35,2336.60,2336.80,2336.00,2336.20,320,0,25
2026.05.02,08:36,2336.20,2336.30,2335.50,2335.70,330,0,25
2026.05.02,08:37,2335.70,2335.80,2335.00,2335.20,340,0,25
2026.05.02,08:38,2335.20,2335.30,2334.50,2334.70,350,0,25
2026.05.02,08:39,2334.70,2334.80,2334.10,2334.30,340,0,25
2026.05.02,08:40,2334.30,2334.40,2333.60,2333.80,330,0,25
2026.05.02,08:41,2333.80,2333.90,2333.10,2333.30,320,0,25
2026.05.02,08:42,2333.30,2333.40,2332.60,2332.80,310,0,25
2026.05.02,08:43,2332.80,2332.90,2332.00,2332.20,300,0,25
2026.05.02,08:44,2332.20,2332.70,2331.50,2332.50,290,0,25
2026.05.02,08:45,2332.50,2333.30,2331.00,2331.20,280,0,25
2026.05.02,08:46,2331.20,2333.00,2330.50,2332.80,350,0,25
2026.05.02,08:47,2332.80,2333.50,2332.60,2333.30,360,0,25
2026.05.02,08:48,2333.30,2334.00,2333.10,2333.80,370,0,25
2026.05.02,08:49,2333.80,2334.50,2333.60,2334.30,380,0,25
2026.05.02,08:50,2334.30,2335.00,2334.10,2334.80,390,0,25
2026.05.02,08:51,2334.80,2335.50,2334.60,2335.30,400,0,25
2026.05.02,08:52,2335.30,2336.00,2335.10,2335.80,410,0,25
2026.05.02,08:53,2335.80,2336.50,2335.60,2336.30,420,0,25
2026.05.02,08:54,2336.30,2337.00,2336.10,2336.80,430,0,25
2026.05.02,08:55,2336.80,2337.30,2336.60,2337.10,420,0,25
2026.05.02,08:56,2337.10,2337.60,2336.90,2337.40,410,0,25
2026.05.02,08:57,2337.40,2337.90,2337.20,2337.70,400,0,25
2026.05.02,08:58,2337.70,2338.20,2337.50,2338.00,390,0,25
2026.05.02,08:59,2338.00,2338.50,2337.80,2338.30,380,0,25
